0.02106841055,59,44
0.03773612,56,41
0.017093547254291917,31,16
0.01090839716,32,29
0.01734671233736,32,15
0.099935074333046054,161,100
0.010208727675880822,26,26
0.181667930164733152,248,128
0.093162211333328406,236,115
0.020988129744783798,119,81
0.16905396759754778,270,144
0.036975324440926178,57,30
0.03382700527535611,145,113
0.01584783865194983,14,9
0.13855863598035881,263,154
0.0145323289841,28,20
0.0220683649140625,68,41
0.01556725609524076,27,9
0.100292777274658945,233,103
0.101186833135356,60,33
0.07045600407640356,141,66
0.0454250600873547,118,87
0.155578563916979739,157,87
0.106022287681190654,133,87
0.016593879725,73,27
0.0230587935498368,29,16
0.082396724035420248,109,59
0.031161063,33,21
0.101611599623657636,257,146
0.0234070800078125,118,37
0.059157415226089992,93,50
0.083263232026439374,108,72
0.076704243764201428,139,99
0.05978853784516056,80,60
0.003899265,11,3
0.240352200362220808,266,158
0.05984792,38,25
0.237774652688043475,280,150
0.05794512704779,78,60
0.065368215288505598,206,143
0.156641817789890134,176,132
0.011499874,12,9
0.047140608852,72,52
0.13517031358303089,226,154
0.032936773897157728,76,65
