0.104261242274806566,114,76
0.024859774947904423,232,152
0.150678707246048601,254,162
0.191676564255794512,135,86
0.032040814434855092,150,112
0.163788246525178544,161,105
0.12792521808045043,186,136
0.08028809601304225,134,93
0.02974030201756679,87,68
0.040720661246864752,71,49
0.119525931878864172,198,140
0.053133392937493,69,50
0.0719333874666151,97,62
0.0374781502631885,103,64
0.013588468335,21,11
0.008912996,14,10
0.150319294774000464,175,105
0.030792582668062514,77,63
0.07703368103792258,79,54
0.06469025349519104,166,73
0.02002621114,44,21
0.045340578,68,40
0.025651203565238337,76,51
0.0082899454,14,8
0.020783595395990656,40,29
0.055831502579888085,99,58
0.24768304986896129,244,123
0.07546926436701456,129,85
0.175655358205614931,243,143
0.177225665758034408,190,109
0.152657680555647989,180,109
0.10012822955455906,123,94
0.03034972845,235,167
0.1820412095437422,232,164
0.0564783665100293,241,215
0.151119110324248362,293,210
0.057253817617877984,291,260
0.15629041161778299,298,194
0.212450064836250432,208,119
0.09892773232441436,272,209
0.0405451452,286,270
0.180532071111677696,169,121
0.077067384063952,113,58
0.074333459147330656,166,130
0.231616624388049074,277,175
0.122771279260764198,189,113
