0.058171320360464,186,162
0.050105683731010581,186,146
0.004862145073888,7,4
0.08528228994061248,152,108
0.064258597436159133,123,82
0.027054219983496745,37,27
0.0408679269344326,116,59
0.055270249703154402,106,66
0.1537711212328565,139,94
0.037787260448123,91,70
0.0319874785775365,49,38
0.045249160920181,59,40
0.061977067640313584,123,86
0.06924554191463125,121,81
0.03013148435598125,68,46
0.13555416750622393,203,120
0.024935309421404,79,59
0.127787553024255829,171,103
0.075353065877451898,68,42
0.05907003267240875,186,137
0.063344065357694168,142,98
0.0344525776763,64,49
0.061845315749393358,149,85
0.137429666784936955,219,135
0.104389091355116166,202,129
0.136722192268125,153,89
0.0442266397,53,36
0.011996290852,15,7
0.20269360297544998,265,154
0.0636010325930625,135,95
0.07291374034606741,200,166
0.03467527221,128,112
0.061379809427396373,143,110
0.032884386418799,66,55
0.022535551,29,21
0.09358546613,120,92
0.007511208561412,12,5
0.057331859877059662,89,67
0.180379264780996255,243,148
0.028621777847670359,102,88
0.09581861067017212,194,126
0.189533182904047044,211,123
0.04189978716088256,173,110
0.03218849536254,32,20
0.17536705209792225,194,122
0.07419213185045575,147,107
0.04772443792664325,124,91
0.02378394614,102,78
0.08815127219201044,133,93
0.046732890839863045,95,60
