0.207095701275356736,215,140
0.02335134074271875,75,52
0.08039782281468571,144,110
0.02533082183,29,19
0.01111047407,16,8
0.083126962707885,165,107
0.02990958316,36,24
0.013175643,15,15
0.082297523028006274,152,81
0.01107425600984704,15,11
0.061002614468575244,81,46
0.064272416780672,92,63
0.149466513474652691,140,98
0.103620302373679,156,85
0.11314464445669456,121,82
0.200631445005376,209,164
0.0319096534890625,75,46
0.055951527977825,70,50
0.026087927978432802,42,25
0.025047646226061296,93,82
0.003785976,9,4
0.161853128615357357,217,155
0.042713817699751782,62,44
0.0263088322335,27,23
0.1266022362380475,154,97
0.023825450533534854,73,52
0.021710049,15,10
0.172437955698791898,194,123
0.0092823095,8,7
0.270366684858397056,247,132
0.129306241676609123,124,66
0.072202631990399573,209,152
0.18217694126996466,199,139
0.058298951657496,124,95
0.22467847856556,185,141
0.134997990353009907,221,154
0.224199291737655526,212,157
0.133058824653981696,146,107
0.049200088547467485,89,62
0.132796743574226121,155,107
0.029250524015912,60,42
0.00538420440729,7,4
0.116532914628064,178,149
0.04908854467486,54,37
0.023690214354584413,103,88
0.132884432103801615,153,88
0.133675877313832237,249,158
0.057097020207727,68,53
0.204072464803120995,178,125
