0.090830124896965775,204,151
0.0559445249,81,66
0.183757286090569869,274,173
0.0866439822,160,99
0.01617198010942208,71,48
0.113865032773001148,210,140
0.159467531571637502,189,122
0.07545375949984704,204,123
0.08720271264928,162,87
0.080090060872425,111,78
0.040629377911296555,58,40
0.01778487934272656,85,74
0.17634504069706836,244,166
0.084292485058782215,64,54
0.06920862145063304,85,55
0.063003647135398509,120,94
0.08425999290686022,112,86
0.094668597099030816,140,98
0.051949422125376,67,45
0.066938812652942202,117,89
0.117090478669737186,158,104
0.00788625,8,7
0.062418940388884672,95,75
0.206124934794361664,244,173
0.06588064785984704,96,79
0.0284283088,41,37
0.118453641358657183,182,127
0.0789179447814429,129,100
0.122225283479679161,213,164
0.042405564,70,54
0.267101200274241763,309,159
0.073746399606058796,218,157
0.20677191034084304,211,126
0.0017346,2,1
0.053590121052,133,99
0.054304303774232745,135,103
0.05309143967059,57,45
0.056727431131363389,84,59
0.00273730963284704,6,2
0.105759816496189298,184,122
0.0015372,2,1
0.020482127000091607,26,18
0.07285282227590367,211,170
0.102104870112142098,183,133
0.0129886073,23,20
0.00863106359375,11,7
0.09963083003040137,167,112
0.092595272677117287,147,110
0.046779364895001378,72,50
