0.0206972963,21,14
0.0532474349676809,116,91
0.05793427882016368,49,37
0.049016655384058552,101,67
0.0148298032,18,15
0.293515140613213332,184,131
0.144298615705290755,159,119
0.1224271479257137,228,135
0.016078621,22,12
0.152061993519329771,198,143
0.081318862144064,81,58
0.066737398779922785,61,49
0.078713009453615256,147,68
0.0272702642338134,32,23
0.0979916905988697,159,134
0.19285873243192,217,156
0.026245413021105124,15,13
0.0187731395,86,79
0.134499748015003687,154,110
0.074258784209386,83,57
0.127900824133327385,229,171
0.037471959229364,32,27
0.236929830668110838,199,128
0.08525138581789351,204,142
0.0302724012872372,62,51
0.200064267507279931,256,125
0.031674801773830112,100,81
0.043837548795474868,94,83
0.06676604646553125,85,72
0.091951369865771718,101,77
0.087576860214142864,122,96
0.21278491083046056,241,159
0.132917219208098335,183,97
0.05995890035365625,102,64
0.029585212,31,25
0.059903621268057,75,51
0.04207378555,134,94
0.215378991817159688,181,115
0.112877445980037545,202,158
0.081875472686721174,122,83
0.065641497892953808,79,56
0.243592161888685408,278,212
0.050218365,59,36
0.130155957821241104,255,177
0.120125689952467264,173,127
0.03510845635,122,90
0.096879109443845432,111,82
0.103613129938312308,184,134
