0.08251475605939715,144,104
0.0106007876295404,27,14
0.063851709989989,63,41
0.05946426,2,2
0.063920360682342265,115,89
0.027966793180490942,71,59
0.134889018357917,193,130
0.072831500766590625,162,127
0.102490810085471155,69,47
0.02363105281166675,119,95
0.090588284190686925,118,81
0.02062358141875404,29,15
0.037877075916092,62,35
0.014988953192993,24,11
0.121174654609421256,203,103
0.047305470266,69,38
0.042457909230139088,9,8
0.0616383309994204,147,81
0.00871593,4,1
0.022975540608345,57,38
0.0288742526928524,13,7
0.167621768374378782,169,99
0.050712484956713269,79,46
0.08175038544834252,165,120
0.139635713058490526,199,120
0.125167769071698351,164,106
0.03297499627232,189,168
0.139723039578058066,238,156
0.027071048,21,14
0.080901039377204353,192,124
0.059012563832902778,117,73
0.0136465467502,59,56
0.0291749812669625,51,40
0.02606320804186875,50,36
0.146329968017182526,232,145
0.03736041170742822,168,154
0.140531446717227365,148,95
0.033536366365019522,205,167
0.114115399180846,59,46
0.035034034322398,138,83
0.009436014452,8,6
0.01521202471892125,114,55
0.0242279923888355,59,48
0.15083291773899,152,104
0.047001516571908385,118,90
0.0081216221565404,17,11
0.19838284242157643,238,152
0.059395457073098372,142,90
0.08122835265545913,251,122
0.155301562923391631,274,161
