0.165636130495709844,174,116
0.10985514720345,143,107
0.134711571119289316,133,84
0.080673360027358944,80,60
0.135779071745783024,156,107
0.065127529424447712,143,118
0.032386988934191896,91,77
0.016404056509830656,20,17
0.0127377225,14,10
0.1759626810701002,190,110
0.082327994080749896,132,93
0.13295929611967208,209,138
0.091772680400453219,226,166
0.025551157453,140,123
0.0728730959201382,147,89
0.009017175,15,11
0.113369499437273082,164,93
0.152845888242216356,102,75
0.072149903121608976,113,69
0.034294685399376,61,40
0.08916287204888704,129,99
0.151611362934162705,280,145
0.034986357821859479,164,134
0.024586441233101379,196,177
0.059437956343675403,63,45
0.127537694982128714,168,111
0.037530421595230168,108,86
0.05562355784556146,114,89
0.04504680456953125,35,21
0.03633860926203328,71,47
0.124931944644409254,244,161
0.0702344256337049,147,106
0.010659303,16,12
0.053838426349444192,108,75
0.0143360918,30,19
0.00490945466,16,12
0.12577621693647108,151,102
0.013256140370213468,62,59
0.127919846723117019,214,141
0.137740250843403018,197,146
0.076008556601760682,175,93
0.126228296308985868,144,81
0.121029275398558728,202,112
0.165409623783220064,192,116
0.0730987622996399,171,129
0.031096564842,47,39
0.02346423,11,9
0.0526321392637475,73,53
0.077390245134716312,140,100
