0.102252785447192109,203,151
0.0745155198092758,136,83
0.096273390945307736,246,161
0.040316936305750024,157,119
0.08436502768957818,165,104
0.02280411335,110,85
0.102817007470506,125,89
0.016725847,18,14
0.2108695049975965,180,113
0.042186277581216576,98,75
0.0488832693148607,142,117
0.14204319683865283,230,169
0.124062245421627716,161,118
0.075339384129349044,162,131
0.0477449967914,86,75
0.016541276972883908,23,22
0.060496261,50,26
0.034743174086953813,113,90
0.030403680943,61,50
0.0259347095,17,15
0.038605348,19,16
0.134216596226225886,205,149
0.0139908196,14,9
0.07213877559347694,95,69
0.00972657431953125,15,14
0.069647458875,82,55
0.031937919186783,34,24
0.14168417273954118,205,143
0.0826814733461826,217,158
0.072501180327150106,151,107
0.059564212361,93,58
0.06236295295,22,16
0.0087947271158,18,16
0.023736211593,29,20
0.0100240374133965,7,5
0.028956156257218812,46,33
0.05601549933489,11,5
0.011554695950272,20,15
0.014360614435709,60,53
0.117371552324875,109,83
0.017976456740195012,36,28
0.060176183422394,83,59
0.074614678408596062,156,100
0.038914973195703125,65,49
0.07269632,9,8
0.04734642089896958,54,36
0.057525710299237104,139,97
0.014673486626315818,22,19
